,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
5394,stop,2015-03-04 0:00:00,1221,2000,HIGH ST,Probation/Parole,2000 HIGH ST,37.7759723,-122.2104169
5395,stop,2015-03-04 0:00:00,1014,3000,High St,Traffic Violation,3000 High St,37.7841736,-122.2003811
5396,stop,2015-03-04 0:00:00,1716,4100,International Bl,Traffic Violation,4100 International Bl,37.7734226,-122.2166493
5397,stop,2015-03-04 0:00:00,5,4000,International Blvd,Reasonable Suspicion,4000 International Blvd,37.7739261,-122.2177724
5398,stop,2015-03-04 0:00:00,1132,5100,INTERNATIONAL BLVD,Traffic Violation,5100 INTERNATIONAL BLVD,37.7690656,-122.2077632
5399,stop,2015-03-04 0:00:00,1206,5500,INTERNATIONAL BLVD,Traffic Violation,5500 INTERNATIONAL BLVD,37.7671404,-122.2032708
5400,stop,2015-03-04 0:00:00,25,1000,MACARTHUR BLVD,Consensual Encounter,1000 MACARTHUR BLVD,37.8056123,-122.2372805
5401,stop,2015-03-04 0:00:00,1007,2400,Market St,Traffic Violation,2400 Market St,37.8160566,-122.2778676
5402,stop,2015-03-04 0:00:00,2227,5300,Market St,Traffic Violation,5300 Market St,37.8376571,-122.2733777
5403,stop,2015-03-04 0:00:00,2230,4300,MARTIN LUTHER KING JR WY,Traffic Violation,4300 MARTIN LUTHER KING JR WY,37.832292,-122.267515
5404,stop,2015-03-04 0:00:00,1832,1800,MLK Jr Way,Traffic Violation,1800 MLK Jr Way,37.8088631,-122.2743295
5405,stop,2015-03-04 0:00:00,1106,5300,NORMANDIE AV,Traffic Violation,5300 NORMANDIE AV,37.7782472,-122.1912256
5406,stop,2015-03-04 0:00:00,857,4100,PIEDMONT AV,Traffic Violation,4100 PIEDMONT AV,37.8267006,-122.2520391
5407,stop,2015-03-04 0:00:00,1716,8000,PLYMOUTH ST,Traffic Violation,8000 PLYMOUTH ST,37.7589817,-122.1768581
5408,stop,2015-03-04 0:00:00,1301,4900,Scotia Ave,Consensual Encounter,4900 Scotia Ave,37.7553602,-122.1234858
5409,stop,2015-03-04 0:00:00,2356,5000,TELEGRAPH AV,Traffic Violation,5000 TELEGRAPH AV,37.8364221,-122.261956
5410,stop,2015-03-04 0:00:00,5,5200,TELEGRAPH AV,Traffic Violation,5200 TELEGRAPH AV,37.838476,-122.2619104
5411,stop,2015-03-04 0:00:00,36,1800,Telegraph Ave,Traffic Violation,1800 Telegraph Ave,37.8077196,-122.2697325
5412,stop,2015-03-04 0:00:00,1750,2300,Valdez St,Traffic Violation,2300 Valdez St,37.811855,-122.2638785
5413,stop,2015-03-04 0:00:00,0,1200,WEBSTER ST,Traffic Violation,1200 WEBSTER ST,37.8020152,-122.2696455
5414,stop,2015-03-05 0:00:00,2300,400,10th St,Traffic Violation,400 10th St,37.7944711,-122.2575353
5415,stop,2015-03-05 0:00:00,2328,400,10th St,Traffic Violation,400 10th St,37.7944711,-122.2575353
5416,stop,2015-03-05 0:00:00,2245,1300,10th St,Traffic Violation,1300 10th St,37.8074338,-122.2906616
5417,stop,2015-03-05 0:00:00,2107,,10TH ST & 8TH AV,Traffic Violation,10TH ST & 8TH AV,37.7915695,-122.2541292
5418,stop,2015-03-05 0:00:00,1745,300,11TH ST,Traffic Violation,300 11TH ST,37.800864,-122.2689083
5419,stop,2015-03-05 0:00:00,1907,,14th ST & BROADWAY,Traffic Violation,14th ST & BROADWAY,37.8043546,-122.2711968
5420,stop,2015-03-05 0:00:00,505,700,15th St,Probable Cause,700 15th St,37.8073472,-122.2766838
5421,stop,2015-03-05 0:00:00,505,700,15th St,Probable Cause,700 15th St,37.8073472,-122.2766838
5422,stop,2015-03-05 0:00:00,2148,,19TH AV & E 21 ST,Traffic Violation,19TH AV & E 21 ST,37.7979682,-122.2446445
5423,stop,2015-03-05 0:00:00,515,2800,21st Av,Probable Cause,2800 21st Av,37.7951454,-122.2281182
5424,stop,2015-03-05 0:00:00,515,2800,21st Av,Probable Cause,2800 21st Av,37.7951454,-122.2281182
5425,stop,2015-03-05 0:00:00,515,2800,21st Av,Probable Cause,2800 21st Av,37.7951454,-122.2281182
5426,stop,2015-03-05 0:00:00,515,2800,21st Av,Probable Cause,2800 21st Av,37.7951454,-122.2281182
5427,stop,2015-03-05 0:00:00,102,600,26TH ST,Traffic Violation,600 26TH ST,37.8163798,-122.2718198
5428,stop,2015-03-05 0:00:00,2315,1100,32ND ST,Traffic Violation,1100 32ND ST,37.8235219,-122.2799472
5429,stop,2015-03-05 0:00:00,1304,3200,35th Ave,Probable Cause,3200 35th Ave,37.7910896,-122.2046816
5430,stop,2015-03-05 0:00:00,1153,,3RD St & MARKET ST,Traffic Violation,3RD St & MARKET ST,37.7999016,-122.2839637
5431,stop,2015-03-05 0:00:00,38,,48th ST & TELEGRAPH AV,Traffic Violation,48th ST & TELEGRAPH AV,37.8347403,-122.2629811
5432,stop,2015-03-05 0:00:00,1247,1400,55th Ave,Traffic Violation,1400 55th Ave,37.7670988,-122.2037143
5433,stop,2015-03-05 0:00:00,2141,900,55th Street,Traffic Violation,900 55th Street,37.8392542,-122.2739243
5434,stop,2015-03-05 0:00:00,2351,1400,65TH AV,Traffic Violation,1400 65TH AV,37.7628016,-122.1945652
5435,stop,2015-03-05 0:00:00,1308,,7TH ST & MIDDLE HARBOR RD,Traffic Violation,7TH ST & MIDDLE HARBOR RD,37.8004873,-122.3096426
5436,stop,2015-03-05 0:00:00,500,1900,83RD AV,Probable Cause,1900 83RD AV,37.7575534,-122.1734396
5437,stop,2015-03-05 0:00:00,500,1400,86th Ave,Probable Cause,1400 86th Ave,37.752906,-122.176727
5438,stop,2015-03-05 0:00:00,500,1400,86th Ave,Probable Cause,1400 86th Ave,37.752906,-122.176727
5439,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5440,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5441,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5442,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5443,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5444,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5445,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5446,stop,2015-03-05 0:00:00,515,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5447,stop,2015-03-05 0:00:00,545,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5448,stop,2015-03-05 0:00:00,545,2200,87th Ave,Probable Cause,2200 87th Ave,37.7557362,-122.1671469
5449,stop,2015-03-05 0:00:00,1324,1400,88th Ave,Traffic Violation,1400 88th Ave,37.7510544,-122.175365
5450,stop,2015-03-05 0:00:00,530,2100,94th Ave,Probable Cause,2100 94th Ave,37.7506384,-122.1647216
5451,stop,2015-03-05 0:00:00,530,2100,94th Ave,Probable Cause,2100 94th Ave,37.7506384,-122.1647216
5452,stop,2015-03-05 0:00:00,530,2100,94th Ave,Probable Cause,2100 94th Ave,37.7506384,-122.1647216
5453,stop,2015-03-05 0:00:00,515,2000,98TH AV,Reasonable Suspicion,2000 98TH AV,37.747285,-122.1636981
5454,stop,2015-03-05 0:00:00,515,2000,98TH AV,Reasonable Suspicion,2000 98TH AV,37.747285,-122.1636981
5455,stop,2015-03-05 0:00:00,2021,,98th Ave & INTERNATIONAL Blvd,Traffic Violation,98th Ave & INTERNATIONAL Blvd,37.7444069,-122.1704705
5456,stop,2015-03-05 0:00:00,2021,,98th Ave & INTERNATIONAL Bvd,Traffic Violation,98th Ave & INTERNATIONAL Bvd,37.7444069,-122.1704705
5457,stop,2015-03-05 0:00:00,2044,3000,ADELINE ST,Traffic Violation,3000 ADELINE ST,37.8220352,-122.2816242
5458,stop,2015-03-05 0:00:00,1316,,Bancroft Ave & 47th Ave,Traffic Violation,Bancroft Ave & 47th Ave,37.7717847,-122.2097797
5459,stop,2015-03-05 0:00:00,2055,1000,BROADWAY,Traffic Violation,1000 BROADWAY,37.8016849,-122.2721618
5460,stop,2015-03-05 0:00:00,1858,1400,BROADWAY,Traffic Violation,1400 BROADWAY,37.8043921,-122.2709531
5461,stop,2015-03-05 0:00:00,1030,6500,CHABOT,Traffic Violation,6500 CHABOT,37.8494753,-122.2455475
5462,stop,2015-03-05 0:00:00,1009,6200,CHABOT RD,Traffic Violation,6200 CHABOT RD,37.848105,-122.2486601
5463,stop,2015-03-05 0:00:00,2332,,CHAMPION ST & MONTANA ST,Traffic Violation,CHAMPION ST & MONTANA ST,37.7983243,-122.2154178
5464,stop,2015-03-05 0:00:00,2136,2400,COOLIDGE AV,Traffic Violation,2400 COOLIDGE AV,37.7856827,-122.2194388
5465,stop,2015-03-05 0:00:00,1601,2600,Coolidge Av,Traffic Violation,2600 Coolidge Av,37.7879086,-122.2174576
5466,stop,2015-03-05 0:00:00,2105,2600,COOLIDGE AV,Traffic Violation,2600 COOLIDGE AV,37.7879086,-122.2174576
5467,stop,2015-03-05 0:00:00,2157,2600,COOLIDGE AV,Traffic Violation,2600 COOLIDGE AV,37.7879086,-122.2174576
5468,stop,2015-03-05 0:00:00,258,,E 12th St & 40th Ave,Traffic Violation,E 12th St & 40th Ave,37.7727217,-122.2190205
5469,stop,2015-03-05 0:00:00,1122,1900,E 20TH ST,Traffic Violation,1900 E 20TH ST,37.790628,-122.2370685
5470,stop,2015-03-05 0:00:00,1250,,E 26TH ST & HIGHLAND AV,Traffic Violation,E 26TH ST & HIGHLAND AV,37.7937884,-122.2300322
5471,stop,2015-03-05 0:00:00,735,2300,EMBARCADERO Ave,Probable Cause,2300 EMBARCADERO Ave,37.7753856,-122.2382117
5472,stop,2015-03-05 0:00:00,1606,2900,Fruitvale Ave,Probable Cause,2900 Fruitvale Ave,37.7933192,-122.2186877
5473,stop,2015-03-05 0:00:00,217,,GRAND AV & WEBSTER ST,Traffic Violation,GRAND AV & WEBSTER ST,37.8114686,-122.2653852
5474,stop,2015-03-05 0:00:00,2225,1400,International Blvd,Probation/Parole,1400 International Blvd,37.789468,-122.2455083
5475,stop,2015-03-05 0:00:00,2045,2100,International Blvd,Traffic Violation,2100 International Blvd,37.7852593,-122.2386622
5476,stop,2015-03-05 0:00:00,2008,2500,International Blvd,Traffic Violation,2500 International Blvd,37.7820626,-122.2336895
5477,stop,2015-03-05 0:00:00,942,5400,International Blvd,Traffic Violation,5400 International Blvd,37.7681724,-122.2050652
5478,stop,2015-03-05 0:00:00,2011,9200,INTERNATIONAL BLVD,Traffic Violation,9200 INTERNATIONAL BLVD,37.7487505,-122.173672
5479,stop,2015-03-05 0:00:00,500,7400,Krause Ave,Probable Cause,7400 Krause Ave,37.7644641,-122.1776443
5480,stop,2015-03-05 0:00:00,500,7400,Krause Ave,Probable Cause,7400 Krause Ave,37.7644641,-122.1776443
5481,stop,2015-03-05 0:00:00,500,1300,Lani Kai Dr,Probable Cause,1300 Lani Kai Dr,37.9684792,-122.0331361
5482,stop,2015-03-05 0:00:00,500,1300,Lani Kai Dr,Probable Cause,1300 Lani Kai Dr,37.9684792,-122.0331361
5483,stop,2015-03-05 0:00:00,500,1300,Lani Kai Dr,Probable Cause,1300 Lani Kai Dr,37.9684792,-122.0331361
5484,stop,2015-03-05 0:00:00,2119,500,MACARTHUR BLVD,Traffic Violation,500 MACARTHUR BLVD,37.8098787,-122.2478647
5485,stop,2015-03-05 0:00:00,615,4100,Macarthur Blvd,Traffic Violation,4100 Macarthur Blvd,37.7896426,-122.1966209
5486,stop,2015-03-05 0:00:00,1452,8100,MACARTHUR BLVD,Traffic Violation,8100 MACARTHUR BLVD,37.7635429,-122.1650478
5487,stop,2015-03-05 0:00:00,2241,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
5488,stop,2015-03-05 0:00:00,314,5700,MARKET ST,Traffic Violation,5700 MARKET ST,37.841634,-122.2743809
5489,stop,2015-03-05 0:00:00,2342,,MARKET ST & MILTON ST,Traffic Violation,MARKET ST & MILTON ST,37.8167283,-122.2778551
5490,stop,2015-03-05 0:00:00,2325,6900,SAN LEANDRO STREET,Traffic Violation,6900 SAN LEANDRO STREET,37.7544556,-122.1977957
5491,stop,2015-03-05 0:00:00,56,2000,SAN PABLO AV,Traffic Violation,2000 SAN PABLO AV,37.8105262,-122.2728767
5492,stop,2015-03-05 0:00:00,228,3200,SAN PABLO AVE,Traffic Violation,3200 SAN PABLO AVE,37.8239227,-122.2778079
5493,stop,2015-03-05 0:00:00,1850,,TELEGRAPH AV & WILLIAM ST,Traffic Violation,TELEGRAPH AV & WILLIAM ST,37.8089497,-122.2697388
5494,stop,2015-03-05 0:00:00,2154,1700,Telegraph Ave,Traffic Violation,1700 Telegraph Ave,37.8068359,-122.2702565
5495,stop,2015-03-05 0:00:00,1540,1300,University Av,Probable Cause,1300 University Av,37.8694455,-122.2862342
5496,stop,2015-03-05 0:00:00,1540,1300,University Av,Probable Cause,1300 University Av,37.8694455,-122.2862342
5497,stop,2015-03-05 0:00:00,2131,400,WEBSTER STREET,Traffic Violation,400 WEBSTER STREET,37.7965514,-122.2728505
5498,stop,2015-03-05 0:00:00,2308,3100,West Street,Traffic Violation,3100 West Street,37.8212148,-122.2730038
5499,stop,2015-03-05 0:00:00,518,600,WILBUR AVE,Probable Cause,600 WILBUR AVE,37.8029072,-122.209349
5500,stop,2015-03-05 0:00:00,518,600,Wilbur Ave,Probable Cause,600 Wilbur Ave,37.8029072,-122.209349
5501,stop,2015-03-06 0:00:00,118,2300,107TH AV,Traffic Violation,2300 107TH AV,37.741169,-122.1548605
5502,stop,2015-03-06 0:00:00,1315,2400,10TH AV,Probable Cause,2400 10TH AV,37.7987001,-122.2404027
5503,stop,2015-03-06 0:00:00,1756,200,13th St,Traffic Violation,200 13th St,37.8013199,-122.2656695
5504,stop,2015-03-06 0:00:00,2046,,13TH ST & BROADWAY,Traffic Violation,13TH ST & BROADWAY,37.8036365,-122.2716606
5505,stop,2015-03-06 0:00:00,2145,,13TH ST & HARRISON ST,Traffic Violation,13TH ST & HARRISON ST,37.8022354,-122.2680289
5506,stop,2015-03-06 0:00:00,2144,,14Th & HARRISON St,Traffic Violation,14Th & HARRISON St,37.8029283,-122.2676028
5507,stop,2015-03-06 0:00:00,1058,,14TH AV & E 17TH ST,Traffic Violation,14TH AV & E 17TH ST,37.7814277,-122.2239429
5508,stop,2015-03-06 0:00:00,1650,,14TH AV & INTERNATIONAL BLVD,Traffic Violation,14TH AV & INTERNATIONAL BLVD,37.7894286,-122.2461953
5509,stop,2015-03-06 0:00:00,1843,,14TH St & JEFFERSON ST,Traffic Violation,14TH St & JEFFERSON ST,37.8057427,-122.2747763
5510,stop,2015-03-06 0:00:00,2104,400,15TH ST,Traffic Violation,400 15TH ST,37.8049666,-122.2694316
5511,stop,2015-03-06 0:00:00,2108,1400,17TH AV,Traffic Violation,1400 17TH AV,37.7877291,-122.2431443
5512,stop,2015-03-06 0:00:00,1029,,18th St & Market St,Traffic Violation,18th St & Market St,37.8111529,-122.2798856
5513,stop,2015-03-06 0:00:00,1540,2200,23RD ST,Probable Cause,2200 23RD ST,37.7912493,-122.2314203
5514,stop,2015-03-06 0:00:00,1540,2200,23RD ST,Probable Cause,2200 23RD ST,37.7912493,-122.2314203
5515,stop,2015-03-06 0:00:00,1115,,23RD ST & FRUITVALE AVE,Traffic Violation,23RD ST & FRUITVALE AVE,37.7854626,-122.2220693
5516,stop,2015-03-06 0:00:00,2216,900,26th St,Traffic Violation,900 26th St,37.8175429,-122.2775717
5517,stop,2015-03-06 0:00:00,2216,900,26th St,Traffic Violation,900 26th St,37.8175429,-122.2775717
5518,stop,2015-03-06 0:00:00,1048,1100,28TH ST,Probable Cause,1100 28TH ST,37.820226,-122.2812769
5519,stop,2015-03-06 0:00:00,102,1400,34th Ave,Traffic Violation,1400 34th Ave,37.7769905,-122.2233534
5520,stop,2015-03-06 0:00:00,722,,35th St & San Pablo Ave,Traffic Violation,35th St & San Pablo Ave,37.8460703,-122.2846505
5521,stop,2015-03-06 0:00:00,1700,1400,36TH AV,Probation/Parole,1400 36TH AV,37.7757987,-122.2219992
5522,stop,2015-03-06 0:00:00,54,1200,36th Ave,Traffic Violation,1200 36th Ave,37.7749983,-122.2223136
5523,stop,2015-03-06 0:00:00,1631,,38TH AV & LYON AV,Traffic Violation,38TH AV & LYON AV,37.7844168,-122.2090455
5524,stop,2015-03-06 0:00:00,1044,,41ST ST & BROADWAY,Traffic Violation,41ST ST & BROADWAY,37.8284806,-122.2561691
5525,stop,2015-03-06 0:00:00,213,1300,47th Ave,Traffic Violation,1300 47th Ave,37.7700364,-122.2114501
5526,stop,2015-03-06 0:00:00,213,1300,47th Ave,Traffic Violation,1300 47th Ave,37.7700364,-122.2114501
5527,stop,2015-03-06 0:00:00,2322,1300,51st Ave,Traffic Violation,1300 51st Ave,37.767937,-122.208604
5528,stop,2015-03-06 0:00:00,1050,800,55TH ST,Traffic Violation,800 55TH ST,37.839779,-122.2698501
5529,stop,2015-03-06 0:00:00,1539,1300,66TH AV,Traffic Violation,1300 66TH AV,37.7605163,-122.1957859
5530,stop,2015-03-06 0:00:00,1559,1400,67th Ave,Traffic Violation,1400 67th Ave,37.7615219,-122.191863
5531,stop,2015-03-06 0:00:00,1559,1400,67th Ave,Traffic Violation,1400 67th Ave,37.7615219,-122.191863
5532,stop,2015-03-06 0:00:00,1559,1400,67th Ave,Traffic Violation,1400 67th Ave,37.7615219,-122.191863
5533,stop,2015-03-06 0:00:00,856,1200,71ST AV,Traffic Violation,1200 71ST AV,37.7590402,-122.1897381
5534,stop,2015-03-06 0:00:00,931,2600,73RD AV,Traffic Violation,2600 73RD AV,37.7667437,-122.1753256
5535,stop,2015-03-06 0:00:00,14,2200,84TH AVE,Traffic Violation,2200 84TH AVE,37.7585014,-122.1691826
5536,stop,2015-03-06 0:00:00,744,,85th Ave & Enterprise Dr,Traffic Violation,85th Ave & Enterprise Dr,37.7517471,-122.1805366
5537,stop,2015-03-06 0:00:00,15,1400,87TH AV,Traffic Violation,1400 87TH AV,37.7517787,-122.1760954
5538,stop,2015-03-06 0:00:00,930,,8th St & MLK Jr Way,Traffic Violation,8th St & MLK Jr Way,37.8020638,-122.2785415
5539,stop,2015-03-06 0:00:00,104,,95TH AV & INTERNATIONAL BLVD,Traffic Violation,95TH AV & INTERNATIONAL BLVD,37.7464377,-122.1721302
5540,stop,2015-03-06 0:00:00,1700,2500,98TH AV,Traffic Violation,2500 98TH AV,37.7501447,-122.1575967
5541,stop,2015-03-06 0:00:00,1345,,98TH AV & INTERNATIONAL BLVD,Traffic Violation,98TH AV & INTERNATIONAL BLVD,37.7444069,-122.1704705
5542,stop,2015-03-06 0:00:00,2353,2100,ADELINE ST,Traffic Violation,2100 ADELINE ST,37.8144243,-122.2844002
5543,stop,2015-03-06 0:00:00,833,1400,BROADWAY,Probable Cause,1400 BROADWAY,37.8043921,-122.2709531
5544,stop,2015-03-06 0:00:00,2141,2000,BROADWAY,Traffic Violation,2000 BROADWAY,37.8093419,-122.2677371
5545,stop,2015-03-06 0:00:00,2340,5100,Broadway,Traffic Violation,5100 Broadway,37.8348327,-122.2491039
5546,stop,2015-03-06 0:00:00,2335,1900,BRUSH ST,Traffic Violation,1900 BRUSH ST,37.8104419,-122.2763041
5547,stop,2015-03-06 0:00:00,142,3700,COLUMBIAN DR,Reasonable Suspicion,3700 COLUMBIAN DR,37.7730364,-122.1645046
5548,stop,2015-03-06 0:00:00,142,3700,COLUMBIAN DR,Reasonable Suspicion,3700 COLUMBIAN DR,37.7730364,-122.1645046
5549,stop,2015-03-06 0:00:00,2110,,E 15th St & 19th Ave,Traffic Violation,E 15th St & 19th Ave,37.7873015,-122.2402474
5550,stop,2015-03-06 0:00:00,1049,500,E 8TH ST,Traffic Violation,500 E 8TH ST,37.7930072,-122.2572577
5551,stop,2015-03-06 0:00:00,715,8000,Edgewater Dr,Traffic Violation,8000 Edgewater Dr,37.7401465,-122.2013846
5552,stop,2015-03-06 0:00:00,110,,EDGEWATER DR & HEGENBERGER RD,Traffic Violation,EDGEWATER DR & HEGENBERGER RD,37.7373463,-122.197563
5553,stop,2015-03-06 0:00:00,825,8400,Edgewater Drive,Probable Cause,8400 Edgewater Drive,37.7390032,-122.1989086
5554,stop,2015-03-06 0:00:00,1139,400,FOOTHILL BLVD,Traffic Violation,400 FOOTHILL BLVD,37.7978067,-122.2528074
5555,stop,2015-03-06 0:00:00,1720,2800,FOOTHILL BLVD,Traffic Violation,2800 FOOTHILL BLVD,37.7845688,-122.2253479
5556,stop,2015-03-06 0:00:00,426,4400,Foothill Blvd,Traffic Violation,4400 Foothill Blvd,37.7744366,-122.2112863
5557,stop,2015-03-06 0:00:00,1919,5100,FOOTHILL BLVD,Traffic Violation,5100 FOOTHILL BLVD,37.7727817,-122.2047624
5558,stop,2015-03-06 0:00:00,1858,6100,Foothill Blvd,Traffic Violation,6100 Foothill Blvd,37.7713498,-122.1875313
5559,stop,2015-03-06 0:00:00,1905,6400,FOOTHILL BLVD,Consensual Encounter,6400 FOOTHILL BLVD,37.7708896,-122.184022
5560,stop,2015-03-06 0:00:00,1321,,FOOTHILL BLVD & HAVENSCOURT BLVD,Traffic Violation,FOOTHILL BLVD & HAVENSCOURT BLVD,37.7704227,-122.1818478
5561,stop,2015-03-06 0:00:00,2035,2800,HARRISON ST,Traffic Violation,2800 HARRISON ST,37.8153382,-122.2589798
5562,stop,2015-03-06 0:00:00,746,500,HEGENBERGER RD,Probable Cause,500 HEGENBERGER RD,37.7372039,-122.1962297
5563,stop,2015-03-06 0:00:00,518,600,High St,Traffic Violation,600 High St,37.767425,-122.2207359
5564,stop,2015-03-06 0:00:00,424,4200,High St,Traffic Violation,4200 High St,37.7906736,-122.1881925
5565,stop,2015-03-06 0:00:00,209,,High St & International Blvd,Probable Cause,High St & International Blvd,37.7723216,-122.2148898
5566,stop,2015-03-06 0:00:00,854,9500,HOLLY ST,Traffic Violation,9500 HOLLY ST,37.7469961,-122.1706359
5567,stop,2015-03-06 0:00:00,1018,300,INTERNATIONAL BLVD,Traffic Violation,300 INTERNATIONAL BLVD,37.7973963,-122.2554936
5568,stop,2015-03-06 0:00:00,100,1100,INTERNATIONAL BLVD,Traffic Violation,1100 INTERNATIONAL BLVD,37.7914073,-122.2484939
5569,stop,2015-03-06 0:00:00,1205,1600,INTERNATIONAL BLVD,Traffic Violation,1600 INTERNATIONAL BLVD,37.7883618,-122.2439824
5570,stop,2015-03-06 0:00:00,120,4200,INTERNATIONAL BLVD,Traffic Violation,4200 INTERNATIONAL BLVD,37.7732078,-122.2155514
5571,stop,2015-03-06 0:00:00,510,4400,International Blvd,Traffic Violation,4400 International Blvd,37.7720097,-122.2135604
5572,stop,2015-03-06 0:00:00,1815,4500,INTERNATIONAL BLVD,Traffic Violation,4500 INTERNATIONAL BLVD,37.7714918,-122.2126765
5573,stop,2015-03-06 0:00:00,2254,5100,INTERNATIONAL BLVD,Probable Cause,5100 INTERNATIONAL BLVD,37.7690656,-122.2077632
5574,stop,2015-03-06 0:00:00,1935,5400,INTERNATIONAL BLVD,Traffic Violation,5400 INTERNATIONAL BLVD,37.7681724,-122.2050652
5575,stop,2015-03-06 0:00:00,300,6400,INTERNATIONAL BLVD,Traffic Violation,6400 INTERNATIONAL BLVD,37.7632626,-122.1949804
5576,stop,2015-03-06 0:00:00,1317,6500,INTERNATIONAL BLVD,Traffic Violation,6500 INTERNATIONAL BLVD,37.7628687,-122.1943153
5577,stop,2015-03-06 0:00:00,1104,7500,MACARTHUR BLVD,Traffic Violation,7500 MACARTHUR BLVD,37.7681833,-122.1706665
5578,stop,2015-03-06 0:00:00,832,7900,MACARTHUR BLVD,Traffic Violation,7900 MACARTHUR BLVD,37.7652816,-122.1669778
5579,stop,2015-03-06 0:00:00,43,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
5580,stop,2015-03-06 0:00:00,2354,800,Market St,Traffic Violation,800 Market St,37.8032107,-122.2821806
5581,stop,2015-03-06 0:00:00,2315,1400,MARKET ST,Traffic Violation,1400 MARKET ST,37.8082249,-122.2807771
5582,stop,2015-03-06 0:00:00,2338,1600,PERALTA ST,Traffic Violation,1600 PERALTA ST,37.8128414,-122.2925053
